user_id,total_recent_emissions,recent_activities_count,avg_emissions_per_activity,transport_emissions,energy_emissions,food_emissions,consumption_emissions,active_days
18,39.33014013714185,8,4.916267517142732,11.980754695824624,25.04023368750515,12.64348938970149,0.5914419874067589,2
19,35.68390000195038,3,11.894633333983458,0.667860073517319,20.971531844157674,18.12231309311403,3.6245121455355345,3
20,134.2165100646575,3,44.73883668821917,8.141962098601226,5.811371167915159,29.67077611094484,0.06531232510486817,1
21,69.27632805774671,7,9.896618293963815,3.6396246740561677,23.88985710930961,3.0879576881378723,16.300297956401824,9
22,123.66238507114664,4,30.91559626778666,10.878692419969466,8.003867958060543,6.910159575325958,23.242849045370548,3
23,38.60921304245157,6,6.434868840408595,3.561176238422613,4.125929170703884,19.21796093102069,2.982701434044932,2
24,28.297222726619516,4,7.074305681654879,9.50482964343168,7.000572457956766,5.914223838823364,8.399455231754263,8
25,72.97515069723306,3,24.32505023241102,4.474449697646045,20.217197138078976,27.241703586511832,23.48420222774308,7
26,97.16994338951855,12,8.09749528245988,7.645332596096378,29.61327536361875,10.481244204277138,6.830938759270966,2
27,88.70252574792471,6,14.783754291320784,26.68329595352252,26.097429148865725,26.29530628021526,5.97585198593909,5
28,112.92525495528999,14,8.06608963966357,8.72087047064495,0.28342955046038343,26.181317860611006,17.044853141391112,7
29,15.242883362124882,6,2.540480560354147,28.898563323858315,23.452701136004567,23.884977708626987,15.650613456197709,2
30,101.19981700518652,6,16.866636167531087,13.528641174061027,28.016276422611078,22.758036084021505,26.837099238267342,1
31,132.17118232937628,10,13.217118232937628,5.310183416063029,21.32793812537247,11.246528829653732,8.50070812339294,3
32,106.78195495760218,14,7.627282496971584,29.126445309499182,29.26697021114878,11.618439597394435,1.2942347030686174,8
33,89.99773160640639,11,8.181611964218762,18.7558045125109,24.2101506218239,29.201134166038955,6.465446972467346,2
34,45.443862686131055,5,9.08877253722621,21.931982106333543,10.201617099335756,19.100840010815467,25.752960626668624,1
35,145.25248859683475,13,11.173268353602673,3.4710059677461746,23.5748342349769,22.833681810635287,11.394135900584104,6
36,27.552132342471523,3,9.184044114157174,3.4965357569681546,4.758247178592466,15.841471764399554,14.628839369727991,5
37,55.63105948474536,7,7.947294212106479,10.599329472855336,22.484973102287352,1.8493348354566108,2.3643916823576805,2
38,143.86586930969852,5,28.773173861939703,4.024236685772324,4.43966792203259,10.013422729714422,4.00972400906281,4
39,29.406285026147817,9,3.267365002905313,4.264615080961606,6.914876972948032,2.521181240489522,13.211019776595798,8
40,101.21643433597029,6,16.869405722661714,18.210320399589133,12.570883064313348,1.8540272421710113,13.27492510142278,4
41,90.47506986220326,14,6.462504990157376,20.567139541287986,7.6130841488618,19.795456323683055,22.282678662036883,4
42,34.273253052231304,13,2.6364040809408698,10.928589585238893,0.20505974144829908,20.5197623164866,23.230745872315225,9
43,127.26917942450508,9,14.14101993605612,28.681368011030184,8.648808447678988,13.7495215580585,17.051168167581977,2
44,14.38891120813188,8,1.798613901016485,22.711729525898363,29.03828330262651,21.032699529583958,1.14408470499765,4
45,47.44604167085652,12,3.9538368059047104,21.774134179622628,6.5890501280976235,2.2135238275243996,28.904323162757997,5
46,99.61540301926208,6,16.602567169877013,2.80546475833607,12.622545989031392,22.557903450047124,15.114289922829418,6
47,35.374547047348905,14,2.5267533605249217,13.012904774513656,9.34686730331862,3.3138988359006705,28.187258136837173,5
48,131.98889697264846,12,10.999074747720705,29.842317460871282,13.440220842212709,1.8543524428915537,19.813822077661097,7
49,143.90571795652394,10,14.390571795652395,25.45279627089757,13.26278695183284,16.35166216061445,22.50451407779498,4
50,130.81288396447695,12,10.901073663706413,10.27949491742762,24.22243825041807,21.976684334827613,21.07603328846044,2
51,112.452165428745,7,16.064595061249285,28.995077131155835,21.281404345629475,20.135683510332086,18.471869230129407,4
52,54.98310390448837,7,7.854729129212624,6.645594973854289,4.966258283186561,4.030262942483978,23.719042985654124,3
53,107.43204997019389,8,13.429006246274236,29.757531848386897,24.767829262271853,24.47705283849053,25.500734944086883,3
54,43.64309068387548,3,14.54769689462516,20.76986628385944,1.5647379391084504,26.695070167638104,14.617710779263955,8
55,134.1376460905762,12,11.178137174214683,4.964469947382762,19.691829179069664,19.858933278146,15.75077790217772,7
56,14.566497526212462,4,3.6416243815531155,8.425731254027552,21.313451669446486,6.112069506515203,0.9095538491240895,4
57,83.81391254621204,9,9.312656949579114,3.8666975969939408,7.300496406746624,6.490154245308284,8.307370379887844,4
58,118.15842669141873,10,11.815842669141873,26.878597817545163,27.62371675099517,24.214200207113027,4.857158548976193,4
59,128.40744815288053,7,18.343921164697218,15.10086526865767,2.7938177981723697,10.605877385815939,19.52223946722961,3
60,123.65607321575177,8,15.457009151968972,1.0408339942696099,25.036699339449832,5.126603655415386,25.895377835199838,7
61,28.44663602286289,14,2.031902573061635,15.620860433685056,16.405047649556323,18.718356045206967,20.40029984619616,8
62,127.4851225430447,3,42.495040847681565,19.95426549553899,20.75839681119855,3.604837753839829,18.771232795331226,6
63,104.4509538501879,4,26.112738462546975,0.9626971540209595,23.034115894959665,25.097748336732995,21.375728464713077,1
64,132.4864139938139,9,14.720712665979322,11.277900767694131,16.61127014968266,21.40601754896721,18.99596923566502,4
65,56.504809756306464,5,11.300961951261293,24.86302271567005,14.253873154191139,17.157858578991977,21.620715647263708,7
66,67.85843026878827,4,16.964607567197067,9.756162006149584,26.776197750879714,19.895355394781618,4.9963802758322,1
67,17.790215459831863,14,1.270729675702276,12.272278346156867,26.839838807493454,20.102238000436152,6.630498138425081,3
68,116.93310169834893,13,8.994853976796072,18.672129628503903,4.426094446377831,17.52452090740845,5.121379396740899,2
69,39.218884779654175,7,5.602697825664882,5.1100154205482315,5.87372750667355,29.50651303902846,1.9636265629431926,3
70,106.14002031348002,3,35.380006771160005,14.433221591255757,3.1281348079992255,24.404173843560308,14.916166830455532,1
71,84.21417015631444,11,7.655833650574039,16.289346212300984,18.584321412201877,20.479369155456705,1.02280394940377,5
72,94.70454520501352,6,15.784090867502252,3.3957759190525216,18.995476077480635,7.163132829073938,18.513544580731253,5
73,129.69044978466627,7,18.52720711209518,7.016498912362376,9.251496944730556,5.229561665730788,29.254313899327027,8
74,48.08084549759548,13,3.698526576738114,9.629776564532444,23.762086507366888,25.86720880040538,24.541388623395378,1
75,50.400551052744916,11,4.581868277522265,24.05152465118087,10.223738133295672,24.98593308363898,8.680861699881403,5
76,96.60872558188221,14,6.900623255848729,8.279727172691732,23.695739567271783,29.236130507455776,22.071056574587168,5
77,47.68798254178547,14,3.406284467270391,9.9749086151924,6.321510460756182,24.193688252321788,17.00160012003277,1
78,36.13019386755684,10,3.613019386755684,27.20466674021891,17.949117191634738,4.438228956883853,9.356383806420357,8
79,84.7014044307777,4,21.175351107694425,11.528202834664544,12.936898362950405,9.035267130188787,22.38875342819596,1
80,95.47902131596099,9,10.608780146217889,25.218866306159907,17.303484280380328,26.655786184156913,17.69152617679936,1
81,61.23711720170539,4,15.309279300426347,10.4383517551485,4.23427700741006,12.589850441911924,23.710599428318353,5
82,131.6824676277646,9,14.631385291973844,27.830995971723553,22.85476586354697,29.628923178440143,26.90912643991309,9
83,126.08207802150659,9,14.0091197801674,4.538361543610989,5.316474589904686,10.131707062976878,5.866697642283806,9
84,20.444544606070554,14,1.4603246147193254,20.65433043955482,16.093129749405737,4.812983045796585,2.6342985185723276,2
85,82.39008216731499,11,7.490007469755908,19.58086162267105,28.099115722705204,11.519251944410088,7.929946841425171,1
86,135.9781076315778,14,9.712721973684129,0.6889512635561967,20.355741734084557,5.4878383830222806,13.21570890326085,2
87,11.63964417067871,7,1.6628063100969588,23.579735446489494,10.327193934701777,15.94248495368457,1.444327023618972,4
88,107.78666623824189,8,13.473333279780237,29.677146176118924,15.65792527845839,13.362708388681098,4.711282719116419,3
89,10.723485081613116,5,2.144697016322623,6.64631323294751,9.460710778452722,3.266373298119393,14.808376160172012,7
90,16.711260450898198,9,1.8568067167664664,0.831743072140394,19.791299331224074,8.763833584235002,3.6925174501721036,7
91,39.41854440183869,3,13.139514800612895,0.2746836990506074,15.443177285724738,27.8424159867514,22.43969282020807,3
92,103.88532172637922,14,7.4203801233128015,2.214557057893053,11.038033341710738,18.08002800063891,12.708829798500508,1
93,16.442156781206428,9,1.8269063090229365,0.9257800239019176,24.875746956655338,5.727230421405162,21.247648141173375,8
94,73.80258372408306,7,10.54322624629758,9.574547321717352,9.823798322351356,10.607049493602181,3.16728558952431,9
95,109.70010597157876,6,18.283350995263127,29.051624598261235,26.475538062596666,29.814156509032458,26.94148689972062,5
96,17.4209954408337,12,1.451749620069475,20.39050585240134,7.70460795690448,0.1279796007192413,18.91695406316397,5
97,79.05003881762183,9,8.783337646402424,4.992261279841412,13.601025409346674,27.471478430219168,24.350040068354414,9
98,86.37762427600055,5,17.27552485520011,0.28305126354008503,13.160892169038187,29.981382624475902,4.287561195403899,8
99,20.228233705641813,10,2.0228233705641814,8.738378413551477,11.314074326965288,28.50188069566286,8.238336030577841,5
100,17.577300716159723,10,1.7577300716159723,24.1409298870493,26.350866037382417,17.275125685247026,6.007712608571875,2
101,44.31085846085201,8,5.538857307606501,9.5064866999158,11.796242368622295,21.063596853364366,24.76776079261315,3
102,144.14952414943116,3,48.04984138314372,23.468089693914933,6.078475047082934,24.688303862438516,28.177461550685223,5
103,92.26259373686344,9,10.251399304095937,4.139767712092958,21.618816151060557,2.4869707304444,4.5139150067066955,2
104,125.09276914043997,13,9.622520703110768,12.506254221381841,21.28531429962359,1.5209343968828104,2.5304359360270112,5
105,144.38366663957873,5,28.876733327915748,4.906963696829836,8.55708245428102,17.19064901527821,6.063624014973875,4
106,12.543555052755268,4,3.135888763188817,7.278241114413283,11.898693212367451,6.481164830848236,5.180477062123904,3
107,40.26026089988673,11,3.660023718171521,25.9251863528578,9.051907650101022,14.093305403605033,0.4792634921061112,6
108,73.82580827612868,6,12.304301379354781,20.525289328216928,12.247976630716348,12.378111611153281,4.236110881514243,6
109,86.31414368487732,12,7.19284530707311,22.91061069765904,27.367950606624078,13.159700302373087,18.872922066083387,1
110,92.78556731666686,9,10.309507479629652,4.540171962308216,0.35602971929587834,29.594426294098465,4.97684165274433,4
111,88.50295052176125,10,8.850295052176126,22.0956499415812,29.703554594762867,0.6280938576584028,15.870030172388685,7
112,103.52685311248423,3,34.50895103749475,14.068174063647625,3.2718938837659195,13.979101773306887,6.478807382154449,4
113,76.81105126879493,14,5.486503662056781,0.5558540463907136,12.019085306832716,22.46887301243269,14.04934094988197,4
114,107.50038085341347,10,10.750038085341348,24.487240415524692,17.958334658201007,18.325721308642564,29.519887987039585,3
115,91.13344585673373,9,10.12593842852597,7.359595945017389,24.766533632460042,19.894967601164222,8.964876485106831,1
116,91.61621115296576,12,7.634684262747147,1.8559658843810756,8.830784287478945,0.26626158961651547,8.310272688650484,8
117,53.06392643048437,13,4.081840494652644,7.730456490305887,23.494421884315877,23.336936324473918,16.985857203412703,5
118,59.773008623293386,5,11.954601724658676,28.728612911623316,10.932216791610056,7.745606098234891,2.8102311010353187,1
119,117.23335222411468,10,11.723335222411468,29.10066443843321,25.161374044146893,14.941191864096105,24.280407007821914,1
120,47.7186391056452,3,15.906213035215067,12.996135253046305,1.4278353310666136,19.7185355173291,7.909513158791625,9
121,132.88870242827264,7,18.984100346896092,13.961371630606052,23.354549352858676,27.68229506705125,0.8465274591128036,8
122,112.11170867786555,7,16.01595838255222,12.310315322100177,11.94543806859924,29.803429289366186,7.716903696411316,5
123,125.03269409884642,7,17.861813442692345,7.47841615206471,22.531167904302336,18.270599458864954,18.92042534866702,4
124,128.7890198675597,7,18.398431409651383,0.9522462602169002,15.80710289433068,6.746321850561778,11.737424279296915,6
125,88.5015443763329,12,7.3751286980277415,20.494608392508066,4.630221671641266,5.810644620403236,23.864284727966155,4
126,28.042717730548446,10,2.8042717730548445,3.952595591953144,21.171030349118777,16.851118186201354,19.470902967530822,8
127,14.991762435195673,7,2.1416803478850963,4.676084071662427,9.69760567845223,21.885760704031433,21.89552316270603,3
128,59.14547588996802,5,11.829095177993604,6.959402716626773,18.123542114612416,10.869221066308121,21.19777464945705,5
129,52.19869433373984,7,7.456956333391405,18.107387439734012,3.514513754600528,14.640117543008817,20.984207621149753,9
130,95.60216069771114,10,9.560216069771114,4.790197405897061,15.300693515938244,13.729827751002489,19.430853750093796,2
131,48.59325156163168,9,5.399250173514631,1.021673885935771,11.64045325481707,10.743649820929258,9.740646749418747,7
132,86.34503550792641,7,12.335005072560916,3.1232761344403226,23.029888761516034,18.099220287975626,8.322805568750459,3
133,101.50213380817033,12,8.458511150680861,19.33418606471039,9.76476057176043,24.620220812414328,24.533066364606334,7
134,112.00134087927644,9,12.444593431030716,17.27585245678172,15.361124644126335,25.6751856040302,18.556204473146398,4
135,32.53275580236616,13,2.5025196771050893,5.533993532422836,15.352009419012587,22.321501188873842,13.562334527257228,3
136,107.04813460501451,11,9.731648600455864,7.259923074582387,7.633567416753529,29.61502733892286,3.868605086457899,8
137,12.82667705978412,4,3.20666926494603,8.997483685118766,26.552522414751305,10.552852744330712,9.328686181683851,8
138,61.02373178258406,8,7.627966472823007,1.768465331144825,7.174957268009926,18.704929124969453,9.595635966951173,8
139,32.689618417534575,10,3.2689618417534576,8.651133106981394,10.793478427487747,14.864151413939188,27.73712673867013,3
140,89.35081965737143,6,14.891803276228572,2.0911228675679494,25.015053591453807,16.825845762625512,27.10920519571076,7
141,50.732604675311656,9,5.636956075034629,11.385990224805877,19.67633941523218,22.21088058071922,0.9391541232393008,8
142,132.35912843192824,9,14.706569825769805,13.05214482171678,17.51975568325451,22.04800432112669,5.241258259854704,2
143,29.594728062145922,6,4.93245467702432,17.21777611742234,5.714287921428133,25.68075078222711,22.36985476237757,7
144,118.33221949559113,9,13.148024388399016,9.872920485869658,12.98252179568338,14.126054013128917,25.292437860412754,6
145,54.23585437634057,8,6.779481797042571,21.32066011272365,6.872091520516768,26.63681433427116,26.729245801446105,9
146,86.30899399209689,11,7.846272181099717,19.435119794307248,25.190599363036547,23.60996652825007,0.1187757651719279,9
147,24.65359583456005,6,4.108932639093342,15.631368200360402,3.963152353510211,20.092574771881953,1.4586457283574406,9
148,55.74341236233416,8,6.96792654529177,14.427716586105447,7.2255268486324375,13.053145282366065,11.050029710066639,7
149,54.33495741208853,12,4.527913117674044,15.036091591994401,23.123998022497123,11.78755846464019,24.036781841927446,1
150,112.92307741798307,6,18.820512902997176,10.07068735195286,0.6696564101972302,1.1276922466016004,23.397269253677983,8
151,115.88705752459128,11,10.535187047690117,22.483849514638813,23.007840983894116,7.324372343789877,1.202255213962664,4
152,73.0003808085635,7,10.428625829794786,29.746464086550432,21.83957078501893,0.5144652968925056,14.071413776583366,2
153,133.71699414608418,3,44.57233138202806,21.820233272383714,23.170143952665267,1.031788959785459,26.18089206707363,3
154,66.98827357095136,9,7.443141507883485,22.53379936091743,19.904919647397787,14.880145035925374,26.560107866111508,9
155,62.923379111979926,4,15.730844777994982,29.566220594365593,6.387768841968136,19.882849902220787,2.5677531262013966,2
156,77.6924733124303,9,8.632497034714477,23.241771994741775,6.424784555892687,16.011531946321465,22.238857452355553,9
157,123.29003530525699,13,9.483848869635153,21.691384974080506,2.105294645659309,11.04817626999867,24.637928412716224,9
158,111.35734325333642,7,15.908191893333775,2.85547258917354,6.372416723059011,10.0252152863934,20.583576636406963,1
159,89.2742265934183,8,11.159278324177288,17.20258154660621,5.270622513383177,6.753411838189973,19.116891875150632,1
160,33.22777586463899,9,3.6919750960709994,10.344669770114287,13.926016831439295,16.071530325754612,4.941460537996328,9
161,31.282465545096123,11,2.8438605040996476,26.47427229898429,23.124542146421746,0.4145071454597915,3.1626360110348295,2
162,69.0504300572589,7,9.864347151036984,16.089705385583322,2.731722499239142,15.922238110407186,16.9861821850214,9
163,35.912566296317365,3,11.970855432105788,19.05338266291788,16.164656524357472,22.575573908132643,27.132380202752266,4
164,59.17058764501919,7,8.452941092145599,3.416411482386178,21.632925707187912,22.161071710001163,21.999235995820076,1
165,143.00596523188253,5,28.601193046376505,27.575235425863646,22.21454978322025,7.944049746414912,20.68482568758149,8
166,24.445618488706174,9,2.716179832078464,9.7133866508097,14.595984731225949,20.94445830246822,13.45441374662068,9
167,53.526297840414436,5,10.705259568082887,11.582265983349968,4.888288816589652,24.985694811453765,17.245746559615807,3
168,80.85577237035461,10,8.085577237035462,7.491835197388424,11.99147653390217,17.719724860021202,5.645836399010755,4
169,123.47079429042972,9,13.71897714338108,29.55502094593817,21.150984730452283,12.565060673049256,22.3613566877946,4
170,20.10458583620322,12,1.675382153016935,28.706653988908865,4.2391056964779095,15.195983403526675,10.232033913908767,8
171,22.973148060342616,14,1.6409391471673298,12.963561364326106,7.180918315901337,17.32442649133695,8.998093994326613,5
172,41.45272416623935,5,8.29054483324787,28.059256748925456,1.205599680484284,14.693786534383337,1.537341834492596,1
173,44.143703299313785,10,4.414370329931378,27.962027135800827,28.06064342970265,11.78120725696768,1.0416903253425414,6
174,144.56109719211284,6,24.093516198685474,22.193072466125432,1.298759053397387,3.0315629936919617,18.84435681258437,3
175,58.53440444140344,4,14.63360111035086,1.6691084456601446,25.58690971718524,17.36475984955299,17.937364596921014,2
176,71.19313431395734,13,5.476394947227488,23.198200514393125,19.439151407145747,17.03765537618422,28.746077621058184,4
177,50.25553577138488,6,8.375922628564146,16.31053465034893,6.058585539709984,22.553994769670734,26.49244917518425,5
178,66.88913204971124,13,5.145317849977787,12.978183386412251,13.536263527083726,26.881453346397436,5.936085531333851,9
179,35.185645210962406,8,4.398205651370301,15.873086168718608,0.03639098750284342,3.390864736173377,11.304817477297078,7
180,120.99398550073545,12,10.082832125061287,6.1553666850807645,9.431077269420232,1.3437652856197269,21.79128864156535,4
181,93.94111977444996,14,6.710079983889282,13.21378298045404,27.928566030024147,2.849125976678182,2.039384132931449,1
182,85.4861996937951,12,7.123849974482925,24.026228962937125,24.715143797070677,21.183557800975375,16.700884874278387,1
183,27.374260138903196,11,2.4885691035366544,27.06516564466685,8.08113378537466,10.18383651067412,25.095528632142468,1
184,136.29367376799001,14,9.735262411999287,0.546196615749438,18.49126434166201,27.631427436110656,10.241005177352715,9
185,84.04081330046502,13,6.464677946189616,3.5995568836563985,27.44002647677884,8.90336199771291,18.718791861678255,9
186,145.06858577392293,6,24.178097628987157,16.23968863230352,8.374963877217604,4.832246190315158,7.95226970209986,5
187,60.09105823150669,5,12.018211646301339,21.054619578578226,9.581507418850379,11.77393903876477,18.29169569708535,4
188,51.20156541338052,5,10.240313082676105,17.130221042254192,7.9827261682000685,4.393732832579429,28.679555368010153,6
189,99.36370526244676,5,19.872741052489353,27.398443077854314,24.937512826534018,29.694371990276892,16.558626033859756,9
190,64.46691196903151,14,4.604779426359394,3.3818901283845317,8.097682005359717,24.329412181227102,15.39273217228277,1
191,134.44480052223702,9,14.938311169137446,14.36954760789884,15.739725407812621,1.5815082164489103,14.249149991210029,6
192,33.93909135843475,12,2.828257613202896,28.851490775176703,20.74618480512693,5.010129369708547,18.17140429262759,9
193,103.37803521695768,6,17.229672536159615,5.61483661581128,4.601980216490316,12.47370143501444,4.90736244886568,5
194,94.97812142887857,3,31.65937380962619,28.003477458256537,14.496074862437492,18.090563424055066,12.854009561468038,2
195,78.53639350083088,13,6.041261038525453,8.84565529969784,2.9672512004572917,11.421976945698143,6.629954162878348,2
196,53.233931937649515,8,6.654241492206189,21.69778056520831,18.009093011678154,27.98493584790609,9.701798719931269,3
197,133.20563628650925,11,12.109603298773568,22.43313827365233,29.11395952183546,11.948503821803776,19.284575058207455,8
198,64.10600241881258,6,10.684333736468764,0.9574162838371858,17.382388433578843,14.788680485998682,16.047464486324323,2
199,74.9045473879916,9,8.322727487554623,29.388552038755417,11.18760590581673,16.44742804071559,20.31388706939863,7
200,20.310126589788666,3,6.770042196596222,7.949022930801641,29.18380791765679,24.08340745260404,27.96905857400209,6
201,74.50162889134569,14,5.321544920810406,19.607773276291425,12.535416066837952,15.348275758985348,20.27220058672353,9
202,16.113692779185996,8,2.0142115973982495,16.210594076596724,23.410417955400813,16.95779048746332,22.174398155805722,3
203,122.3290312975189,13,9.40992548442453,7.730104331737911,20.31017530545653,5.2788957813328485,4.358714848326173,2
204,32.93722996742695,7,4.705318566775278,1.1073978729008471,15.977610892132772,16.300728395443883,26.264846017276877,4
205,120.8953727370852,6,20.1492287895142,9.346735290619181,18.20424451253682,26.058454046515667,23.67989510276163,6
206,55.00378711892994,3,18.33459570630998,1.9626730162569883,29.64171927456693,29.329465211072232,23.806705929113672,2
207,102.35895803016476,12,8.529913169180396,16.896394779400026,23.573002684664118,7.961338906116833,22.878166899070855,8
208,149.1687746659766,9,16.574308296219623,29.4202515931035,23.222630087775215,27.522941318221235,16.324525753177117,3
209,100.31204920667105,14,7.165146371905075,11.403089085011723,25.652854097170962,19.249310728981953,8.176839293255068,6
210,76.91855981193352,9,8.54650664577039,24.427472128070185,20.459985055264617,4.429727666197863,15.194327397087722,2
211,51.92148774133449,3,17.307162580444828,15.474811725277888,15.500706377689909,13.311520766179619,28.68434485061045,5
212,134.42346235871668,6,22.403910393119446,17.49923929184445,28.72292845318337,6.203253435481627,15.602242238994567,9
213,89.58238129517375,7,12.797483042167679,7.921602445533287,19.665926588866615,25.55644915209432,6.714689074576872,6
214,22.900382310784444,6,3.816730385130741,21.22841175823168,10.631759483973433,25.086350248698967,29.157733790420803,5
215,41.71706914121552,11,3.7924608310195924,17.14470904521911,24.2622597804837,26.356027211490716,10.687875376629682,6
216,52.89704841774452,4,13.22426210443613,18.10571925817627,15.025305639670536,25.132541788554295,12.441200278935352,1
217,140.33693177840271,9,15.592992419822524,29.851878826361272,21.993431931172385,0.3148017559470384,21.24524664131105,9
218,29.093537739642134,11,2.644867067240194,9.154460629154155,23.913913713507206,18.286233459425386,14.963923104610071,7
219,15.496007042707378,14,1.1068576459076698,22.064017254178975,1.9507022409243457,26.146518392832363,4.180293654113335,2
220,140.6531606998849,9,15.628128966653877,10.426962632079086,1.176876585120894,19.938367387424947,0.8313971354346461,4
221,45.475342022047094,14,3.2482387158605066,20.357614421077873,23.485320486939163,28.16341480680196,15.04922408637506,7
222,72.90365439865533,4,18.225913599663834,20.5338664914029,23.351652395334728,17.638796044955498,13.791134354628193,5
223,121.80979321808547,7,17.40139903115507,7.435074982221613,26.610860898295975,21.839262468865364,20.31473841312815,2
224,63.33427021463924,8,7.916783776829905,13.795504403718532,7.22334233246405,25.91246423375161,8.824239356631079,4
225,136.3772872659081,6,22.729547877651353,17.165594560882973,29.43791900121343,11.679941195893418,25.317063035314177,6
226,129.70165156026036,14,9.26440368287574,15.768900134571828,25.51487520880232,5.244871884548678,21.899484928572612,4
227,64.91719745605131,5,12.983439491210262,29.56520000571321,8.817353833639384,19.246952882664225,9.866933296385458,2
228,111.57409282749295,14,7.969578059106639,10.737298825072672,5.751175877601652,7.032503763990618,12.200897253522868,9
229,81.90430259227091,8,10.238037824033864,19.678837181466733,3.9992062193018674,11.601233370181557,1.613558952719022,1
230,71.11704107523802,6,11.852840179206337,27.545840981985222,19.937024718527876,19.60343062299241,23.528141208837145,3
231,84.82691289614309,12,7.0689094080119235,22.49924275001693,17.507011344698576,10.14077668276596,15.618449049980049,8
232,118.40344713700118,11,10.76394973972738,5.946911853874836,17.82998344300123,22.697262994357114,29.77991850434297,2
233,78.29459091613704,10,7.829459091613704,1.9694884513527944,16.71180469927967,10.29540828919664,2.089346917243835,1
234,60.58761658504004,7,8.655373797862863,11.479702630571763,12.476500341072525,25.085352302609877,18.17832830649708,9
235,109.33780267577036,13,8.410600205828489,26.835367077153045,19.241525279476093,29.17869840895258,5.173244187693432,4
236,42.40454879373893,3,14.134849597912977,8.282507999173504,25.119419474711982,25.01811658699665,11.638213592274647,3
237,65.66482053662726,13,5.05114004127902,20.133115503546676,6.34566851572663,16.734304773815513,24.036636711499145,1
238,85.37003655595414,14,6.097859753996724,25.249641260493462,28.172552473845133,27.803232234810547,22.575170558441815,8
239,133.71598860440264,6,22.285998100733774,2.2142444028929065,21.554761607618453,25.536308072960484,10.939453628893876,8
240,147.41502703779145,6,24.56917117296524,8.270199692663278,8.34608568500079,5.193666558994748,9.691322187532606,4
241,15.219350006495155,4,3.8048375016237888,14.021559140805158,17.72098439548624,13.19759174766238,7.144450958368386,7
242,36.524825073670684,9,4.0583138970745205,2.3299069644242563,0.9428101074116424,23.114435440055665,8.201743174004243,5
243,134.70330219870124,14,9.621664442764374,28.046489315290792,29.070744951287068,25.079342161917953,13.84063963559139,1
244,101.87894183423802,3,33.95964727807934,9.164208057269587,2.2014227907203776,7.290551901074731,1.2189731453698827,3
245,89.15484124865199,11,8.104985568059272,6.423672811045822,7.689277512415567,1.5100869985536913,16.88398061555423,7
246,41.847762527249444,3,13.949254175749815,26.12991769174316,3.100613201017768,15.422281055314185,6.228221715995247,4
247,11.088951217550866,7,1.5841358882215524,10.319717028887181,9.567567883112094,28.41004938802439,19.795399476733834,5
248,98.21367522498517,3,32.73789174166172,10.801697231850637,9.575644459725037,4.210735697610705,13.664877112830007,6
249,15.166784964252036,13,1.166675766480926,24.313414698955057,18.663187516658155,28.008775752132596,9.717874391969369,7
250,127.26716342307985,11,11.569742129370896,16.577136937626616,24.192028063754584,12.829198182125896,29.139018721408863,3
251,12.452566234717137,4,3.1131415586792843,9.112604205725152,13.259109655512795,7.824166207452689,15.943181137700455,6
252,88.76610729410538,12,7.397175607842115,27.02529666865983,16.457613287616525,19.274253740821244,12.422675576364005,3
253,26.770319250206867,14,1.912165660729062,3.7416458598620626,1.994222218119166,5.253943623606481,29.693705382751716,1
